"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0060566","GO:BP","positive regulation of termination of DNA-templated transcription",18198,15219,"GO:0006353, GO:0031554, GO:0043243, GO:0045893"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1902996","GO:BP","regulation of neurofibrillary tangle assembly",18198,23252,"GO:0090083, GO:1902988"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0051012","GO:BP","microtubule sliding",18198,13877,"GO:0007018"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0021827","GO:BP","postnatal olfactory bulb interneuron migration",18198,6633,"GO:0021823, GO:0021891, GO:0022028"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0097477","GO:BP","lateral motor column neuron migration",18198,19211,"GO:0097476"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1902949","GO:BP","positive regulation of tau-protein kinase activity",18198,23206,"GO:0045860, GO:1902947"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0098942","GO:BP","retrograde trans-synaptic signaling by trans-synaptic protein complex",18198,19519,"GO:0098917, GO:0099545"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0006540","GO:BP","glutamate decarboxylation to succinate",18198,2287,"GO:0006105, GO:0006538"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1900275","GO:BP","negative regulation of phospholipase C activity",18198,21032,"GO:0010519, GO:1900274"
"query_1",TRUE,0.0398289354458711,94,1784,17,0.00952914798206278,0.180851063829787,"GO:0042147","GO:BP","retrograde transport, endosome to Golgi",18198,10335,"GO:0016197, GO:0016482"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0061344","GO:BP","regulation of cell adhesion involved in heart morphogenesis",18198,15907,"GO:0030155, GO:0061343"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0098928","GO:BP","presynaptic signal transduction",18198,19508,"GO:0007165"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1902668","GO:BP","negative regulation of axon guidance",18198,22989,"GO:0007411, GO:0010977, GO:0050922, GO:1902667"
"query_1",TRUE,0.0398289354458711,180,1784,28,0.015695067264574,0.155555555555556,"GO:0050851","GO:BP","antigen receptor-mediated signaling pathway",18198,13734,"GO:0002429"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1902630","GO:BP","regulation of membrane hyperpolarization",18198,22957,"GO:0042391, GO:0050789, GO:0060081"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0021836","GO:BP","chemorepulsion involved in postnatal olfactory bulb interneuron migration",18198,6642,"GO:0021827, GO:0050919"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0097750","GO:BP","endosome membrane tubulation",18198,19302,"GO:0007032, GO:0097749"
"query_1",TRUE,0.0398289354458711,65,1784,13,0.00728699551569507,0.2,"GO:1901184","GO:BP","regulation of ERBB signaling pathway",18198,21793,"GO:0009966, GO:0038127"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0048378","GO:BP","regulation of lateral mesodermal cell fate specification",18198,13138,"GO:0042661, GO:0048377"
"query_1",TRUE,0.0398289354458711,72,1784,14,0.007847533632287,0.194444444444444,"GO:0003281","GO:BP","ventricular septum development",18198,1714,"GO:0003231, GO:0003279"
"query_1",TRUE,0.0398289354458711,51,1784,11,0.00616591928251121,0.215686274509804,"GO:0046578","GO:BP","regulation of Ras protein signal transduction",18198,12642,"GO:0007265, GO:0051056"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:2000791","GO:BP","negative regulation of mesenchymal cell proliferation involved in lung development",18198,26732,"GO:0051093, GO:0051241, GO:0060916, GO:0072201, GO:2000790"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1901898","GO:BP","negative regulation of relaxation of cardiac muscle",18198,22376,"GO:0055119, GO:1901078, GO:1901897"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0003252","GO:BP","negative regulation of cell proliferation involved in heart valve morphogenesis",18198,1691,"GO:0003249, GO:0003250, GO:2000137"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:2000790","GO:BP","regulation of mesenchymal cell proliferation involved in lung development",18198,26731,"GO:0010464, GO:0060916"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0072658","GO:BP","maintenance of protein location in membrane",18198,17997,"GO:0032507, GO:0072657"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0051621","GO:BP","regulation of norepinephrine uptake",18198,14292,"GO:0051049, GO:0051620"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0097117","GO:BP","guanylate kinase-associated protein clustering",18198,19042,"GO:0001941, GO:0072657"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0051563","GO:BP","smooth endoplasmic reticulum calcium ion homeostasis",18198,14249,"GO:0032469"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0033696","GO:BP","heterochromatin boundary formation",18198,8638,"GO:0031507, GO:0070828"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:1903526","GO:BP","negative regulation of membrane tubulation",18198,23665,"GO:0051129, GO:0097320, GO:1903525"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0060125","GO:BP","negative regulation of growth hormone secretion",18198,14836,"GO:0030252, GO:0060123, GO:0090278"
"query_1",TRUE,0.0398289354458711,2,1784,2,0.00112107623318386,1,"GO:0072660","GO:BP","maintenance of protein location in plasma membrane",18198,17999,"GO:0072658, GO:0072659"
"query_1",TRUE,0.0401560345203354,38,1784,9,0.00504484304932735,0.236842105263158,"GO:0045981","GO:BP","positive regulation of nucleotide metabolic process",18198,12171,"GO:0006140, GO:0009117, GO:0045935, GO:0045937, GO:0062013"
"query_1",TRUE,0.0401560345203354,38,1784,9,0.00504484304932735,0.236842105263158,"GO:0071711","GO:BP","basement membrane organization",18198,17381,"GO:0030198"
"query_1",TRUE,0.0401560345203354,38,1784,9,0.00504484304932735,0.236842105263158,"GO:0014911","GO:BP","positive regulation of smooth muscle cell migration",18198,4842,"GO:0014909, GO:0014910, GO:0030335"
"query_1",TRUE,0.0401560345203354,38,1784,9,0.00504484304932735,0.236842105263158,"GO:1900544","GO:BP","positive regulation of purine nucleotide metabolic process",18198,21233,"GO:0006163, GO:0045981, GO:1900542"
"query_1",TRUE,0.040439702240269,941,1784,114,0.0639013452914798,0.121147715196599,"GO:0030097","GO:BP","hemopoiesis",18198,6912,"GO:0048468"
"query_1",TRUE,0.0404681040691945,1015,1784,122,0.0683856502242152,0.120197044334975,"GO:0002684","GO:BP","positive regulation of immune system process",18198,1209,"GO:0002376, GO:0002682, GO:0048518"
"query_1",TRUE,0.0406815855350035,87,1784,16,0.00896860986547085,0.183908045977011,"GO:0032465","GO:BP","regulation of cytokinesis",18198,7852,"GO:0000910, GO:0010564, GO:0051302"
"query_1",TRUE,0.0411626100982307,1062,1784,127,0.0711883408071749,0.119585687382298,"GO:0001775","GO:BP","cell activation",18198,445,"GO:0009987, GO:0032501"
"query_1",TRUE,0.0418629777740344,289,1784,41,0.0229820627802691,0.141868512110727,"GO:1901342","GO:BP","regulation of vasculature development",18198,21910,"GO:0001944, GO:2000026"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:1904666","GO:BP","regulation of ubiquitin protein ligase activity",18198,24636,"GO:0051438"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:0071498","GO:BP","cellular response to fluid shear stress",18198,17232,"GO:0033554, GO:0034405"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:0014048","GO:BP","regulation of glutamate secretion",18198,4676,"GO:0014047, GO:0051955, GO:1903530"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:0001502","GO:BP","cartilage condensation",18198,324,"GO:0048705, GO:0051216, GO:0098743"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:2001014","GO:BP","regulation of skeletal muscle cell differentiation",18198,26948,"GO:0035914, GO:0045595"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:0033962","GO:BP","P-body assembly",18198,8650,"GO:0140694"
"query_1",TRUE,0.0419702119240454,20,1784,6,0.00336322869955157,0.3,"GO:0043011","GO:BP","myeloid dendritic cell differentiation",18198,10831,"GO:0001773, GO:0002573, GO:0097028"
"query_1",TRUE,0.0421382937524482,80,1784,15,0.00840807174887892,0.1875,"GO:2000736","GO:BP","regulation of stem cell differentiation",18198,26683,"GO:0045595, GO:0048863"
"query_1",TRUE,0.0429182583656761,45,1784,10,0.00560538116591928,0.222222222222222,"GO:0007622","GO:BP","rhythmic behavior",18198,3113,"GO:0007610"
"query_1",TRUE,0.0429182583656761,45,1784,10,0.00560538116591928,0.222222222222222,"GO:0001504","GO:BP","neurotransmitter uptake",18198,326,"GO:0006836, GO:0098657"
"query_1",TRUE,0.0434570704245125,73,1784,14,0.007847533632287,0.191780821917808,"GO:0045665","GO:BP","negative regulation of neuron differentiation",18198,11912,"GO:0030182, GO:0045596, GO:0045664"
"query_1",TRUE,0.0435610285403178,26,1784,7,0.0039237668161435,0.269230769230769,"GO:0060964","GO:BP","regulation of miRNA-mediated gene silencing",18198,15572,"GO:0035195, GO:1900368"
"query_1",TRUE,0.0435610285403178,324,1784,45,0.0252242152466368,0.138888888888889,"GO:0048545","GO:BP","response to steroid hormone",18198,13251,"GO:0009725, GO:0014070, GO:0033993"
"query_1",TRUE,0.0435610285403178,26,1784,7,0.0039237668161435,0.269230769230769,"GO:0035330","GO:BP","regulation of hippo signaling",18198,9281,"GO:0035329, GO:1902531"
"query_1",TRUE,0.0435610285403178,26,1784,7,0.0039237668161435,0.269230769230769,"GO:1904752","GO:BP","regulation of vascular associated smooth muscle cell migration",18198,24709,"GO:0014910, GO:1904738"
"query_1",TRUE,0.0435610285403178,26,1784,7,0.0039237668161435,0.269230769230769,"GO:0032469","GO:BP","endoplasmic reticulum calcium ion homeostasis",18198,7856,"GO:0006874"
"query_1",TRUE,0.0435610285403178,26,1784,7,0.0039237668161435,0.269230769230769,"GO:0099625","GO:BP","ventricular cardiac muscle cell membrane repolarization",18198,19721,"GO:0099622"
"query_1",TRUE,0.0436785797942262,231,1784,34,0.0190582959641256,0.147186147186147,"GO:0006909","GO:BP","phagocytosis",18198,2588,"GO:0006897"
"query_1",TRUE,0.0438900937012793,376,1784,51,0.0285874439461883,0.13563829787234,"GO:2001233","GO:BP","regulation of apoptotic signaling pathway",18198,27108,"GO:0009966, GO:0042981, GO:0097190"
"query_1",TRUE,0.0442070636074669,66,1784,13,0.00728699551569507,0.196969696969697,"GO:0051149","GO:BP","positive regulation of muscle cell differentiation",18198,13973,"GO:0042692, GO:0045597, GO:0051147"
"query_1",TRUE,0.0442070636074669,66,1784,13,0.00728699551569507,0.196969696969697,"GO:0010660","GO:BP","regulation of muscle cell apoptotic process",18198,4355,"GO:0010657, GO:0042981"
"query_1",TRUE,0.0442070636074669,66,1784,13,0.00728699551569507,0.196969696969697,"GO:0010633","GO:BP","negative regulation of epithelial cell migration",18198,4329,"GO:0010631, GO:0010632, GO:0030336, GO:0051241"
"query_1",TRUE,0.0443687721682876,248,1784,36,0.0201793721973094,0.145161290322581,"GO:0002758","GO:BP","innate immune response-activating signaling pathway",18198,1276,"GO:0002218, GO:0002757"
"query_1",TRUE,0.0447779849602989,134,1784,22,0.0123318385650224,0.164179104477612,"GO:0018205","GO:BP","peptidyl-lysine modification",18198,5468,"GO:0018193"
"query_1",TRUE,0.0450646521245439,174,1784,27,0.0151345291479821,0.155172413793103,"GO:0007219","GO:BP","Notch signaling pathway",18198,2806,"GO:0007166"
"query_1",TRUE,0.046763331809892,81,1784,15,0.00840807174887892,0.185185185185185,"GO:0008543","GO:BP","fibroblast growth factor receptor signaling pathway",18198,3227,"GO:0007169, GO:0044344"
"query_1",TRUE,0.0470365963840195,39,1784,9,0.00504484304932735,0.230769230769231,"GO:0002183","GO:BP","cytoplasmic translational initiation",18198,738,"GO:0002181, GO:0006413"
"query_1",TRUE,0.0470365963840195,39,1784,9,0.00504484304932735,0.230769230769231,"GO:0000423","GO:BP","mitophagy",18198,129,"GO:0000422, GO:0016236"
"query_1",TRUE,0.0474789229313063,15,1784,5,0.00280269058295964,0.333333333333333,"GO:0060253","GO:BP","negative regulation of glial cell proliferation",18198,14936,"GO:0008285, GO:0014009, GO:0014014, GO:0060251"
"query_1",TRUE,0.0474789229313063,15,1784,5,0.00280269058295964,0.333333333333333,"GO:0072044","GO:BP","collecting duct development",18198,17591,"GO:0001822, GO:0035295"
"query_1",TRUE,0.0474789229313063,15,1784,5,0.00280269058295964,0.333333333333333,"GO:0016322","GO:BP","neuron remodeling",18198,5267,"GO:0042551"
"query_1",TRUE,0.0474789229313063,15,1784,5,0.00280269058295964,0.333333333333333,"GO:1900006","GO:BP","positive regulation of dendrite development",18198,20813,"GO:0010976, GO:0016358, GO:0050773, GO:0051094"
"query_1",TRUE,0.0474789229313063,15,1784,5,0.00280269058295964,0.333333333333333,"GO:0009214","GO:BP","cyclic nucleotide catabolic process",18198,3417,"GO:0009166, GO:0009187"
"query_1",TRUE,0.0474789229313063,15,1784,5,0.00280269058295964,0.333333333333333,"GO:1901524","GO:BP","regulation of mitophagy",18198,22063,"GO:0000423, GO:0016241, GO:1903146"
"query_1",TRUE,0.0478293142882998,216,1784,32,0.0179372197309417,0.148148148148148,"GO:0052548","GO:BP","regulation of endopeptidase activity",18198,14598,"GO:0052547"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:1904668","GO:BP","positive regulation of ubiquitin protein ligase activity",18198,24638,"GO:0051443, GO:1904666"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0070572","GO:BP","positive regulation of neuron projection regeneration",18198,16679,"GO:0010976, GO:0031102, GO:0048584, GO:0051094, GO:0070570"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0033605","GO:BP","positive regulation of catecholamine secretion",18198,8592,"GO:0050432, GO:0050433, GO:0051954, GO:1903532"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0051124","GO:BP","synaptic assembly at neuromuscular junction",18198,13949,"GO:0007416, GO:0007528, GO:0048589"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:1990034","GO:BP","calcium ion export across plasma membrane",18198,25719,"GO:0070588, GO:0140115"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0031223","GO:BP","auditory behavior",18198,7341,"GO:0007638, GO:0010996"
"query_1",TRUE,0.0478293142882998,74,1784,14,0.007847533632287,0.189189189189189,"GO:0045913","GO:BP","positive regulation of carbohydrate metabolic process",18198,12105,"GO:0005975, GO:0006109, GO:0009893"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0098779","GO:BP","positive regulation of mitophagy in response to mitochondrial depolarization",18198,19435,"GO:0000423, GO:1904925"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0097113","GO:BP","AMPA glutamate receptor clustering",18198,19038,"GO:0001941, GO:0097688"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0097688","GO:BP","glutamate receptor clustering",18198,19266,"GO:0072578"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0014870","GO:BP","response to muscle inactivity",18198,4804,"GO:0014854"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0006198","GO:BP","cAMP catabolic process",18198,2046,"GO:0009154, GO:0009214, GO:0046058"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0060397","GO:BP","growth hormone receptor signaling pathway via JAK-STAT",18198,15068,"GO:0060396"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:1902306","GO:BP","negative regulation of sodium ion transmembrane transport",18198,22736,"GO:0010766, GO:0035725, GO:1902305, GO:1904063"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0038129","GO:BP","ERBB3 signaling pathway",18198,10057,"GO:0038127"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0038130","GO:BP","ERBB4 signaling pathway",18198,10058,"GO:0038127"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0099624","GO:BP","atrial cardiac muscle cell membrane repolarization",18198,19720,"GO:0099622"
"query_1",TRUE,0.0478293142882998,216,1784,32,0.0179372197309417,0.148148148148148,"GO:0015931","GO:BP","nucleobase-containing compound transport",18198,5076,"GO:0071702, GO:0071705"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0048733","GO:BP","sebaceous gland development",18198,13415,"GO:0043588, GO:0048732"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0043653","GO:BP","mitochondrial fragmentation involved in apoptotic process",18198,11190,"GO:0008637"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0060081","GO:BP","membrane hyperpolarization",18198,14805,"GO:0042391"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0048680","GO:BP","positive regulation of axon regeneration",18198,13362,"GO:0031103, GO:0032103, GO:0048679, GO:0070572, GO:1903036"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0072178","GO:BP","nephric duct morphogenesis",18198,17722,"GO:0060562, GO:0072176"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0072205","GO:BP","metanephric collecting duct development",18198,17749,"GO:0001656, GO:0072044"
"query_1",TRUE,0.0478293142882998,10,1784,4,0.00224215246636771,0.4,"GO:0140059","GO:BP","dendrite arborization",18198,20222,"GO:0048813, GO:0140058"
"query_1",TRUE,0.0483000777507665,151,1784,24,0.0134529147982063,0.158940397350993,"GO:0048284","GO:BP","organelle fusion",18198,13051,"GO:0006996"
"query_1",TRUE,0.0488221698449319,318,1784,44,0.0246636771300448,0.138364779874214,"GO:0051251","GO:BP","positive regulation of lymphocyte activation",18198,14046,"GO:0002696, GO:0046649, GO:0051249"
"query_1",TRUE,0.0489045669891085,46,1784,10,0.00560538116591928,0.217391304347826,"GO:0031146","GO:BP","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",18198,7310,"GO:0043161"
"query_1",TRUE,0.0489045669891085,46,1784,10,0.00560538116591928,0.217391304347826,"GO:0006509","GO:BP","membrane protein ectodomain proteolysis",18198,2260,"GO:0033619"
"query_1",TRUE,0.0490595288756573,200,1784,30,0.0168161434977578,0.15,"GO:0001763","GO:BP","morphogenesis of a branching structure",18198,434,"GO:0009653, GO:0032501"
"query_1",TRUE,0.0490595288756573,67,1784,13,0.00728699551569507,0.194029850746269,"GO:0032007","GO:BP","negative regulation of TOR signaling",18198,7577,"GO:0031929, GO:0032006, GO:1902532"
"query_1",TRUE,0.0493339330440559,284,1784,40,0.0224215246636771,0.140845070422535,"GO:0045765","GO:BP","regulation of angiogenesis",18198,11997,"GO:0001525, GO:0022603, GO:1901342"
"query_1",TRUE,0.0497713914058981,192,1784,29,0.0162556053811659,0.151041666666667,"GO:0009755","GO:BP","hormone-mediated signaling pathway",18198,3690,"GO:0007165, GO:0032870"
"query_1",TRUE,0.0498257452158185,60,1784,12,0.00672645739910314,0.2,"GO:0048255","GO:BP","mRNA stabilization",18198,13034,"GO:0043488, GO:0043489, GO:1902373"
"query_1",TRUE,9.35655783320482e-289,1447,1784,639,0.358183856502242,0.441603317208017,"GO:0045202","GO:CC","synapse",18198,2140,"GO:0030054"
"query_1",TRUE,6.86910307742852e-185,641,1784,349,0.195627802690583,0.544461778471139,"GO:0098794","GO:CC","postsynapse",18198,3257,"GO:0045202, GO:0110165"
"query_1",TRUE,1.55657785364484e-148,1310,1784,458,0.256726457399103,0.349618320610687,"GO:0043005","GO:CC","neuron projection",18198,1846,"GO:0120025"
"query_1",TRUE,1.11069968125678e-144,421,1784,252,0.141255605381166,0.598574821852732,"GO:0098978","GO:CC","glutamatergic synapse",18198,3316,"GO:0045202"
"query_1",TRUE,1.4349363921527e-136,342,1784,221,0.123878923766816,0.646198830409357,"GO:0099572","GO:CC","postsynaptic specialization",18198,3375,"GO:0043226, GO:0098794"
"query_1",TRUE,2.26641644437112e-135,361,1784,226,0.126681614349776,0.626038781163435,"GO:0098984","GO:CC","neuron to neuron synapse",18198,3322,"GO:0045202"
"query_1",TRUE,4.01129119590624e-130,330,1784,212,0.118834080717489,0.642424242424242,"GO:0032279","GO:CC","asymmetric synapse",18198,1282,"GO:0098984"
"query_1",TRUE,5.00510272947598e-124,314,1784,202,0.11322869955157,0.643312101910828,"GO:0014069","GO:CC","postsynaptic density",18198,694,"GO:0032279, GO:0099572"
"query_1",TRUE,7.14909889693065e-111,838,1784,318,0.178251121076233,0.379474940334129,"GO:0036477","GO:CC","somatodendritic compartment",18198,1720,"GO:0110165"
"query_1",TRUE,1.00647783269786e-110,613,1784,269,0.150784753363229,0.438825448613377,"GO:0030425","GO:CC","dendrite",18198,933,"GO:0043005, GO:0097447"
"query_1",TRUE,2.47095061867261e-110,615,1784,269,0.150784753363229,0.43739837398374,"GO:0097447","GO:CC","dendritic tree",18198,3005,"GO:0036477, GO:0043005"
"query_1",TRUE,3.1971173222012e-102,393,1784,206,0.115470852017937,0.524173027989822,"GO:0097060","GO:CC","synaptic membrane",18198,2899,"GO:0045202, GO:0098590"
"query_1",TRUE,2.67632171893035e-97,650,1784,262,0.146860986547085,0.403076923076923,"GO:0030424","GO:CC","axon",18198,932,"GO:0043005"
"query_1",TRUE,3.16834574975174e-91,555,1784,234,0.131165919282511,0.421621621621622,"GO:0098793","GO:CC","presynapse",18198,3256,"GO:0045202, GO:0110165"
"query_1",TRUE,1.67162701963625e-69,1242,1784,332,0.18609865470852,0.26731078904992,"GO:0098590","GO:CC","plasma membrane region",18198,3217,"GO:0005886, GO:0016020"
"query_1",TRUE,4.71296687476693e-68,273,1784,141,0.0790358744394619,0.516483516483517,"GO:0045211","GO:CC","postsynaptic membrane",18198,2141,"GO:0097060, GO:0098794"
"query_1",TRUE,8.5882897530318e-51,173,1784,97,0.054372197309417,0.560693641618497,"GO:0044309","GO:CC","neuron spine",18198,2062,"GO:0043005"
"query_1",TRUE,1.66898989245001e-48,170,1784,94,0.0526905829596413,0.552941176470588,"GO:0043197","GO:CC","dendritic spine",18198,1867,"GO:0030425, GO:0044309, GO:0098794"
"query_1",TRUE,5.23976503316162e-48,122,1784,79,0.0442825112107623,0.647540983606557,"GO:0099634","GO:CC","postsynaptic specialization membrane",18198,3381,"GO:0045211, GO:0097060, GO:0099572"
"query_1",TRUE,7.7837811473849e-47,165,1784,91,0.0510089686098655,0.551515151515152,"GO:0042734","GO:CC","presynaptic membrane",18198,1835,"GO:0097060, GO:0098793"
"query_1",TRUE,3.15128351402468e-43,560,1784,172,0.0964125560538117,0.307142857142857,"GO:0044297","GO:CC","cell body",18198,2050,"GO:0110165"
"query_1",TRUE,7.17882877838429e-43,493,1784,159,0.0891255605381166,0.322515212981744,"GO:0043025","GO:CC","neuronal cell body",18198,1848,"GO:0036477, GO:0044297"
"query_1",TRUE,2.09903768835509e-42,276,1784,114,0.0639013452914798,0.41304347826087,"GO:0150034","GO:CC","distal axon",18198,3594,"GO:0030424, GO:0110165"
"query_1",TRUE,9.57236488473696e-42,101,1784,67,0.0375560538116592,0.663366336633663,"GO:0098839","GO:CC","postsynaptic density membrane",18198,3278,"GO:0014069, GO:0099634"
"query_1",TRUE,1.3891224754763e-40,888,1784,223,0.125,0.251126126126126,"GO:0070161","GO:CC","anchoring junction",18198,2440,"GO:0030054"
"query_1",TRUE,6.18037980312188e-37,424,1784,137,0.0767937219730942,0.32311320754717,"GO:0031252","GO:CC","cell leading edge",18198,1074,"GO:0110165"
"query_1",TRUE,9.10240868497161e-37,95,1784,61,0.0341928251121076,0.642105263157895,"GO:0098685","GO:CC","Schaffer collateral - CA1 synapse",18198,3243,"GO:0045202"
"query_1",TRUE,7.86410476552357e-34,84,1784,55,0.0308295964125561,0.654761904761905,"GO:0098982","GO:CC","GABA-ergic synapse",18198,3320,"GO:0045202"
"query_1",TRUE,1.35992127463485e-30,172,1784,76,0.0426008968609865,0.441860465116279,"GO:0030427","GO:CC","site of polarized growth",18198,935,"GO:0110165"
"query_1",TRUE,6.84359991101349e-30,167,1784,74,0.0414798206278027,0.44311377245509,"GO:0030426","GO:CC","growth cone",18198,934,"GO:0030427, GO:0150034"
"query_1",TRUE,8.22171644000036e-29,310,1784,103,0.0577354260089686,0.332258064516129,"GO:0005938","GO:CC","cell cortex",18198,460,"GO:0005737, GO:0071944"
"query_1",TRUE,3.56119746440278e-28,80,1784,49,0.0274663677130045,0.6125,"GO:0048786","GO:CC","presynaptic active zone",18198,2242,"GO:0098793, GO:0110165"
"query_1",TRUE,2.7269615309651e-26,209,1784,79,0.0442825112107623,0.37799043062201,"GO:0008021","GO:CC","synaptic vesicle",18198,486,"GO:0070382, GO:0098793"
"query_1",TRUE,1.03546816776984e-25,425,1784,119,0.0667040358744395,0.28,"GO:0030055","GO:CC","cell-substrate junction",18198,869,"GO:0070161"
"query_1",TRUE,1.41135218568478e-25,415,1784,117,0.0655829596412556,0.281927710843373,"GO:0005925","GO:CC","focal adhesion",18198,451,"GO:0030055"
"query_1",TRUE,1.85194284908576e-25,229,1784,82,0.0459641255605381,0.358078602620087,"GO:0070382","GO:CC","exocytic vesicle",18198,2470,"GO:0030133, GO:0099503"
"query_1",TRUE,3.46892917718063e-25,66,1784,42,0.023542600896861,0.636363636363636,"GO:0060076","GO:CC","excitatory synapse",18198,2264,"GO:0045202"
"query_1",TRUE,2.81200021356596e-24,587,1784,143,0.0801569506726457,0.243611584327087,"GO:0098797","GO:CC","plasma membrane protein complex",18198,3259,"GO:0005886, GO:0098796"
"query_1",TRUE,1.28386100722381e-23,338,1784,100,0.0560538116591928,0.29585798816568,"GO:0034702","GO:CC","monoatomic ion channel complex",18198,1536,"GO:1902495"
"query_1",TRUE,9.40465162348405e-21,69,1784,39,0.0218609865470852,0.565217391304348,"GO:0044304","GO:CC","main axon",18198,2057,"GO:0030424, GO:0110165"
"query_1",TRUE,1.15809376430001e-20,421,1784,109,0.0610986547085202,0.258907363420428,"GO:0030133","GO:CC","transport vesicle",18198,909,"GO:0012505, GO:0031410"
"query_1",TRUE,1.76430529686325e-20,510,1784,123,0.0689461883408072,0.241176470588235,"GO:0005911","GO:CC","cell-cell junction",18198,439,"GO:0070161"
"query_1",TRUE,1.83980749620025e-20,504,1784,122,0.0683856502242152,0.242063492063492,"GO:0015629","GO:CC","actin cytoskeleton",18198,707,"GO:0005856"
